ODInvertebres;v1.0.2;2026-03-13;Temps d'execution :;3.78mins
CODE_STATION;DATE;CODE_OPERATION;MATIERES_ORGANIQUES;MATIERES_PHOSPHOREES;MATIERES_AZOTEES;NITRATES;HAP;PESTICIDES;RIPISYLVE;VOIES_COMMUNICATION;URBANISATION_100M;RISQUE_COLMATAGE;INSTABILITE_HYDROLOGIQUE;ANTHROPISATION_BV
03241590;08/08/2012;032415902012080813;0.0623;0.0101;0.0052;0.5038;0.4936;0.7786;0.5847;0.0571;0.126;0.2193;0.0819;0.923
03241590;26/06/2013;032415902013062613;0.1079;0.0589;0.0388;0.5398;0.5141;0.5326;0.6659;0.0831;0.1785;0.3172;0.1712;0.852
03241590;11/09/2014;032415902014091113;0.1728;0.0444;0.0274;0.6193;0.473;0.3999;0.7783;0.1047;0.1329;0.2338;0.1469;0.8483
03241590;05/07/2016;032415902016070513;0.0802;0.0274;0.0172;0.4391;0.4455;0.7564;0.5789;0.1222;0.1752;0.2835;0.1698;0.8466
03241590;09/08/2018;032415902018080913;0.2556;0.088;0.0206;0.5294;0.4543;0.4937;0.6705;0.1757;0.2173;0.2847;0.193;0.6937
03241590;10/09/2019;032415902019091013;0.2541;0.1151;0.0445;0.6018;0.5214;0.5026;0.7889;0.1214;0.1897;0.3978;0.2029;0.7787
03241590;07/07/2020;032415902020070713;0.0439;0.0096;0.0058;0.6488;0.4552;0.7062;0.7189;0.0267;0.0747;0.3393;0.0803;0.9299
03241590;23/09/2021;032415902021092313;0.1715;0.0911;0.018;0.6409;0.6273;0.6879;0.834;0.116;0.1969;0.3212;0.115;0.8752
03241590;28/07/2022;032415902022072813;0.0835;0.0455;0.025;0.711;0.5878;0.7209;0.7302;0.0569;0.1638;0.47;0.2021;0.8607
03241590;12/09/2023;032415902023091213;0.1435;0.1022;0.0442;0.6081;0.5865;0.6087;0.7325;0.0926;0.2134;0.4093;0.2549;0.7741
03241590;14/08/2024;032415902024081413;0.1313;0.052;0.018;0.7261;0.5642;0.591;0.712;0.0773;0.1294;0.3355;0.1242;0.8793
03241690;09/08/2018;032416902018080913;0.334;0.0311;0.0347;0.5605;0.4871;0.4383;0.5786;0.0724;0.1601;0.4454;0.4946;0.6086
03241690;05/07/2024;032416902024070513;0.2296;0.0156;0.0194;0.4131;0.4612;0.6042;0.5381;0.0896;0.1703;0.4144;0.4641;0.5491
03241710;15/09/2015;032417102015091513;0.0455;0.0157;0.0112;0.7854;0.6641;0.6599;0.8084;0.0389;0.1372;0.4011;0.143;0.9131
03241710;22/09/2021;032417102021092213;0.0652;0.0363;0.0112;0.6197;0.5603;0.6042;0.652;0.087;0.215;0.3982;0.3305;0.7893
03241813;28/07/2022;032418132022072813;0.2555;0.125;0.0393;0.6317;0.583;0.7096;0.7591;0.0802;0.2175;0.383;0.3949;0.7699
03241814;17/07/2018;032418142018071713;0.54;0.463;0.1869;0.6617;0.5435;0.7276;0.6436;0.1664;0.3513;0.4137;0.4955;0.6544
03241814;08/07/2020;032418142020070813;0.5255;0.5239;0.4387;0.7313;0.6793;0.7901;0.6727;0.2367;0.4969;0.5324;0.5962;0.7607
03241815;02/08/2022;032418152022080213;0.3489;0.2615;0.1699;0.5867;0.5823;0.7024;0.5209;0.2362;0.4626;0.4747;0.5441;0.7183
03241865;01/08/2023;032418652023080113;0.1434;0.1361;0.0618;0.48;0.6549;0.8308;0.7091;0.2632;0.4272;0.3216;0.2999;0.8371
03241865;05/07/2024;032418652024070513;0.1124;0.0213;0.0017;0.3633;0.4031;0.8342;0.5396;0.0879;0.1395;0.2918;0.1579;0.8874
03241920;10/08/2010;032419202010081013;0.1105;0.0512;0.0229;0.7854;0.5455;0.847;0.8524;0.095;0.1841;0.4939;0.0499;0.9569
03241920;29/09/2014;032419202014092913;0.0711;0.0569;0.0065;0.7324;0.7408;0.5361;0.8656;0.1054;0.2639;0.4575;0.0643;0.9337
03241920;02/08/2022;032419202022080213;0.159;0.0584;0.0149;0.5213;0.548;0.7811;0.7456;0.2388;0.2801;0.4101;0.0708;0.8831
03241957;30/09/2010;032419572010093013;0.1677;0.0912;0.0338;0.8072;0.8298;0.8227;0.8426;0.4499;0.3072;0.4156;0.1187;0.8907
03241957;29/06/2011;032419572011062913;0.0418;0.0252;0.0152;0.5384;0.6411;0.8073;0.5623;0.1916;0.4186;0.3486;0.1366;0.9369
03241957;28/08/2012;032419572012082813;0.0824;0.0804;0.0175;0.7385;0.6946;0.867;0.7506;0.1155;0.2798;0.3744;0.0822;0.9684
03241957;23/07/2013;032419572013072313;0.0959;0.0433;0.0109;0.8811;0.696;0.7943;0.7853;0.4815;0.27;0.4469;0.1033;0.971
03241957;12/09/2014;032419572014091213;0.056;0.0459;0.0115;0.7791;0.7356;0.7156;0.7578;0.0542;0.149;0.3123;0.0506;0.9336
03241957;09/06/2015;032419572015060913;0.1428;0.083;0.0287;0.6635;0.6308;0.5568;0.5931;0.1264;0.3098;0.4232;0.2169;0.7974
03241957;27/06/2017;032419572017062713;0.0865;0.0639;0.0369;0.5967;0.6578;0.8737;0.6988;0.208;0.3045;0.3862;0.1768;0.9027
03241957;17/07/2018;032419572018071713;0.1292;0.0903;0.0311;0.4031;0.5669;0.8312;0.7033;0.3625;0.3265;0.3066;0.1664;0.8744
03241957;24/10/2019;032419572019102413;0.1197;0.0782;0.0395;0.7787;0.723;0.557;0.7806;0.171;0.295;0.4762;0.0606;0.927
03241957;09/07/2020;032419572020070913;0.0282;0.0121;0.0066;0.5578;0.562;0.7399;0.5683;0.0851;0.2042;0.3535;0.0999;0.8686
03241957;22/09/2021;032419572021092213;0.1377;0.0465;0.0153;0.6017;0.7169;0.6811;0.7815;0.252;0.2842;0.3112;0.0667;0.8888
03241957;03/08/2022;032419572022080313;0.1078;0.0827;0.038;0.6962;0.678;0.838;0.8364;0.1885;0.2796;0.5407;0.1156;0.882
03241957;13/09/2023;032419572023091313;0.2111;0.0522;0.0261;0.5099;0.577;0.7692;0.6525;0.3317;0.279;0.2992;0.1157;0.8554
03241957;05/07/2024;032419572024070513;0.0413;0.0171;0.0083;0.6478;0.5894;0.885;0.6357;0.0575;0.1823;0.4116;0.1513;0.961
03242000;10/08/2010;032420002010081013;0.0539;0.0496;0.0218;0.8118;0.6863;0.777;0.8606;0.0855;0.1628;0.523;0.0563;0.9507
03242000;29/06/2011;032420002011062913;0.0402;0.0272;0.0063;0.8128;0.654;0.9115;0.721;0.0689;0.2415;0.4698;0.0815;0.9816
03242420;27/08/2012;032424202012082713;0.05;0.0383;0.0429;0.4114;0.6263;0.847;0.593;0.1736;0.3918;0.3207;0.2811;0.9306
03242420;09/07/2020;032424202020070913;0.2575;0.2036;0.1412;0.5126;0.6213;0.62;0.5937;0.3541;0.4739;0.4484;0.4834;0.7413
03242520;30/09/2015;032425202015093013;0.5014;0.1983;0.1038;0.6387;0.6198;0.7494;0.4661;0.1483;0.3311;0.4524;0.5297;0.8044
03242520;01/08/2022;032425202022080113;0.6733;0.5783;0.5151;0.5266;0.4947;0.8823;0.6084;0.2872;0.5049;0.5248;0.5095;0.7212
03242610;28/09/2015;032426102015092813;0.2855;0.3049;0.2225;0.7839;0.7306;0.782;0.5667;0.2437;0.5803;0.6603;0.5274;0.9666
03242750;04/08/2022;032427502022080413;0.723;0.6909;0.6245;0.6102;0.6169;0.7474;0.7505;0.3319;0.6048;0.6071;0.4982;0.7383
03242800;10/08/2010;032428002010081013;0.3032;0.347;0.1394;0.658;0.6268;0.7934;0.5842;0.298;0.5332;0.6057;0.3974;0.94
03242800;22/07/2013;032428002013072213;0.0459;0.0495;0.0249;0.6129;0.6333;0.9636;0.4992;0.1802;0.5831;0.4652;0.3699;0.964
03242800;18/07/2017;032428002017071813;0.1037;0.0488;0.0386;0.6371;0.5391;0.7978;0.5499;0.1026;0.3062;0.4047;0.2563;0.8962
03242800;04/08/2022;032428002022080413;0.1881;0.1152;0.0562;0.4871;0.531;0.758;0.5038;0.2087;0.3638;0.3729;0.2872;0.8298
03243000;10/08/2010;032430002010081013;0.2245;0.2215;0.0489;0.4996;0.6007;0.6768;0.6466;0.3217;0.4188;0.3993;0.2856;0.8646
03243000;28/06/2011;032430002011062813;0.1021;0.0795;0.0572;0.4736;0.6286;0.7902;0.6175;0.3139;0.4877;0.3476;0.3103;0.9294
03243000;28/08/2012;032430002012082813;0.1047;0.0967;0.0218;0.4329;0.6144;0.7598;0.5321;0.2624;0.4846;0.3716;0.2742;0.8774
03243000;23/07/2013;032430002013072313;0.1139;0.0627;0.0196;0.3918;0.5631;0.8643;0.4617;0.3056;0.5052;0.2857;0.2162;0.892
03243000;14/06/2016;032430002016061413;0.2477;0.1058;0.038;0.4315;0.5072;0.6741;0.4244;0.3108;0.4008;0.2957;0.334;0.6436
03243000;09/07/2020;032430002020070913;0.0942;0.0711;0.0393;0.5228;0.597;0.8527;0.5124;0.2241;0.4648;0.3054;0.2027;0.9019
03243000;03/08/2022;032430002022080313;0.1385;0.0611;0.0331;0.5974;0.5772;0.6786;0.6591;0.0956;0.1808;0.2406;0.1288;0.9183
03243280;08/06/2015;032432802015060813;0.1581;0.0616;0.0382;0.5;0.585;0.4897;0.503;0.19;0.3228;0.4347;0.4959;0.5575
03243280;21/09/2021;032432802021092113;0.1578;0.0528;0.0218;0.5841;0.5811;0.755;0.4406;0.0948;0.4055;0.3748;0.4673;0.7467
03243350;09/08/2010;032433502010080913;0.1252;0.1341;0.0262;0.7463;0.7121;0.7817;0.8072;0.1022;0.2828;0.4307;0.2661;0.858
03243350;27/06/2011;032433502011062713;0.1638;0.1082;0.049;0.6739;0.6554;0.849;0.7882;0.1206;0.2931;0.4109;0.3256;0.8408
03243350;10/08/2012;032433502012081013;0.113;0.136;0.0532;0.8109;0.7292;0.785;0.7526;0.1931;0.5537;0.5645;0.4207;0.9051
03243350;26/06/2013;032433502013062613;0.1411;0.0715;0.0191;0.7542;0.6526;0.7367;0.6826;0.126;0.3219;0.4534;0.369;0.8854
03243350;08/06/2015;032433502015060813;0.1194;0.0471;0.0112;0.6381;0.5642;0.6283;0.7531;0.0579;0.1315;0.3869;0.1649;0.9005
03243350;08/07/2016;032433502016070813;0.0766;0.0448;0.028;0.6819;0.5751;0.8195;0.6516;0.0679;0.2398;0.459;0.2171;0.9353
03243350;03/10/2019;032433502019100313;0.1075;0.1013;0.0162;0.7844;0.738;0.6325;0.8664;0.0636;0.215;0.4342;0.203;0.9291
03243350;29/06/2022;032433502022062913;0.1515;0.0722;0.0221;0.6929;0.5764;0.742;0.6796;0.1008;0.226;0.426;0.3169;0.7558
03243540;26/06/2013;032435402013062613;0.456;0.5075;0.5012;0.5961;0.6885;0.6298;0.5267;0.4353;0.6021;0.5479;0.6328;0.6879
03243540;20/07/2017;032435402017072013;0.1512;0.0388;0.0234;0.8483;0.6304;0.6091;0.5783;0.0537;0.2895;0.6426;0.408;0.9168
03243540;28/06/2022;032435402022062813;0.0828;0.0465;0.0117;0.7545;0.6158;0.6158;0.5795;0.0964;0.3663;0.6092;0.5519;0.8127
03244000;20/08/2012;032440002012082013;0.1519;0.1942;0.0973;0.8853;0.539;0.8577;0.6053;0.2355;0.563;0.6954;0.4695;0.9688
03244000;08/07/2016;032440002016070813;0.0747;0.0522;0.0229;0.9161;0.6079;0.8187;0.7545;0.0561;0.2645;0.7022;0.252;0.9412
03244000;02/10/2019;032440002019100213;0.0717;0.1201;0.0113;0.911;0.68;0.6322;0.6916;0.092;0.335;0.7002;0.1801;0.9341
03244000;27/06/2022;032440002022062713;0.1074;0.0954;0.0336;0.8976;0.5569;0.8165;0.6173;0.141;0.5201;0.7299;0.4756;0.9389
03244300;17/07/2018;032443002018071713;0.2114;0.0272;0.0111;0.475;0.5971;0.4402;0.4739;0.1084;0.3346;0.4408;0.4264;0.4864
03244300;07/07/2020;032443002020070713;0.2402;0.0586;0.0242;0.4097;0.589;0.6444;0.4727;0.2816;0.3574;0.5339;0.5459;0.6434
03244460;07/08/2012;032444602012080713;0.0729;0.0185;0.0085;0.8032;0.7571;0.7563;0.6038;0.0474;0.4097;0.7048;0.5637;0.8925
03244460;30/09/2014;032444602014093013;0.0814;0.0315;0.0118;0.8339;0.7334;0.4831;0.6523;0.0339;0.2215;0.5637;0.3269;0.845
03244626;28/08/2013;032446262013082813;0.2442;0.4073;0.2612;0.6775;0.8336;0.7241;0.5216;0.2814;0.6761;0.6543;0.6511;0.8875
03244626;22/08/2022;032446262022082213;0.0542;0.0209;0.0209;0.7432;0.5954;0.694;0.5922;0.0452;0.2917;0.4252;0.2408;0.9013
03244725;30/06/2011;032447252011063013;0.1388;0.1385;0.0781;0.8935;0.7435;0.7843;0.7923;0.1238;0.5011;0.6693;0.4133;0.9001
03244725;30/09/2014;032447252014093013;0.0761;0.084;0.0245;0.8553;0.733;0.5997;0.73;0.0793;0.4537;0.6883;0.4101;0.8517
03244725;27/09/2018;032447252018092713;0.2313;0.1585;0.0586;0.7812;0.5387;0.6686;0.6935;0.0981;0.2966;0.6907;0.5366;0.8773
03244725;27/07/2022;032447252022072713;0.086;0.0657;0.0237;0.8309;0.7093;0.6193;0.7979;0.0315;0.1867;0.5314;0.19;0.7961
03244910;28/07/2022;032449102022072813;0.1567;0.1178;0.0696;0.7517;0.6683;0.5384;0.6504;0.1625;0.4085;0.5764;0.6154;0.7583
03245100;30/09/2010;032451002010093013;0.0622;0.1186;0.0403;0.9084;0.6928;0.69;0.6599;0.1366;0.6006;0.7815;0.4579;0.8839
03245100;30/06/2011;032451002011063013;0.0137;0.0374;0.0143;0.6568;0.7572;0.8811;0.7094;0.1345;0.4671;0.5006;0.2379;0.9729
03245100;08/08/2012;032451002012080813;0.0534;0.0921;0.0528;0.9747;0.7573;0.8741;0.6474;0.1131;0.5093;0.8666;0.3569;0.9691
03245100;27/06/2013;032451002013062713;0.037;0.0387;0.0176;0.9779;0.7802;0.6771;0.6871;0.0754;0.5909;0.8538;0.3167;0.9698
03245100;29/08/2014;032451002014082913;0.0582;0.0634;0.0279;0.8624;0.7192;0.6212;0.7572;0.0718;0.3142;0.6302;0.2382;0.857
03245100;25/06/2015;032451002015062513;0.1194;0.1231;0.0653;0.6768;0.6341;0.6242;0.5913;0.2129;0.4495;0.5005;0.4154;0.7061
03245100;14/06/2016;032451002016061413;0.0491;0.0647;0.0154;0.9563;0.6999;0.6493;0.5919;0.0943;0.4332;0.8457;0.2073;0.9517
03245100;17/07/2018;032451002018071713;0.0609;0.0514;0.0232;0.8384;0.6898;0.6493;0.7294;0.0632;0.3531;0.6133;0.3084;0.8542
03245100;15/10/2019;032451002019101513;0.1559;0.1335;0.0815;0.7741;0.5854;0.5325;0.6559;0.1825;0.3654;0.6036;0.2262;0.7952
03245100;25/06/2020;032451002020062513;0.0501;0.0312;0.0272;0.8456;0.6461;0.7913;0.68;0.0536;0.2687;0.641;0.1445;0.9346
03245100;10/08/2021;032451002021081013;0.0816;0.125;0.0611;0.8135;0.6999;0.7217;0.719;0.1897;0.4919;0.6581;0.3186;0.8939
03245100;27/07/2022;032451002022072713;0.1513;0.1237;0.0771;0.7143;0.6645;0.6426;0.7611;0.1576;0.312;0.5411;0.2537;0.8278
03245100;25/07/2023;032451002023072513;0.0593;0.0886;0.0389;0.8298;0.7114;0.7708;0.7928;0.0983;0.3162;0.6412;0.2122;0.9192
03245100;05/07/2024;032451002024070513;0.0388;0.0243;0.0282;0.8244;0.6502;0.6777;0.6561;0.0815;0.3176;0.6556;0.1916;0.9062
03245225;04/10/2023;032452252023100413;0.1656;0.0671;0.0659;0.4821;0.7319;0.8348;0.6991;0.0761;0.3886;0.4449;0.4579;0.873
03245545;26/06/2015;032455452015062613;0.1243;0.0577;0.0241;0.7668;0.681;0.7122;0.5354;0.0705;0.4402;0.5659;0.5242;0.8265
03245545;12/08/2021;032455452021081213;0.1378;0.0696;0.0455;0.6214;0.6933;0.7765;0.6692;0.0881;0.3897;0.3918;0.3695;0.8375
03245570;29/06/2022;032455702022062913;0.2742;0.4082;0.2354;0.6834;0.8293;0.8097;0.5681;0.3216;0.6513;0.6003;0.6104;0.8759
03245597;09/08/2012;032455972012080913;0.0977;0.0446;0.0496;0.8265;0.7547;0.6595;0.6392;0.0576;0.4023;0.6948;0.4804;0.9354
03245597;13/06/2016;032455972016061313;0.0617;0.0195;0.016;0.6225;0.6759;0.6151;0.7696;0.0483;0.1554;0.3516;0.184;0.8984
03245597;17/09/2020;032455972020091713;0.341;0.2208;0.1005;0.5527;0.6284;0.6087;0.6823;0.1841;0.4438;0.4621;0.509;0.6826
03245640;17/09/2020;032456402020091713;0.1407;0.1144;0.0603;0.7442;0.6908;0.8271;0.8196;0.1384;0.3716;0.5098;0.2519;0.8567
03245640;29/06/2022;032456402022062913;0.1272;0.0554;0.0246;0.8454;0.6693;0.7579;0.7135;0.0634;0.2916;0.5863;0.4182;0.8843
03245665;27/06/2011;032456652011062713;0.0426;0.0256;0.0142;0.7482;0.6148;0.8541;0.8008;0.0512;0.1844;0.4346;0.1553;0.9556
03245665;15/09/2015;032456652015091513;0.0454;0.051;0.0157;0.8419;0.7798;0.898;0.9085;0.0636;0.2899;0.5062;0.1025;0.9803
03245665;17/07/2018;032456652018071713;0.0602;0.0277;0.028;0.654;0.5991;0.8228;0.7231;0.0751;0.1815;0.4005;0.087;0.9393
03245665;30/06/2022;032456652022063013;0.0703;0.0287;0.0167;0.8511;0.6257;0.8091;0.7122;0.0703;0.278;0.5458;0.1396;0.9504
03245698;30/06/2022;032456982022063013;0.2264;0.0789;0.0195;0.8987;0.6608;0.5027;0.5408;0.049;0.3543;0.7137;0.5435;0.9114
03245735;17/09/2020;032457352020091713;0.106;0.048;0.0288;0.832;0.6766;0.5156;0.671;0.0829;0.4171;0.7256;0.5974;0.8343
03245735;30/06/2022;032457352022063013;0.4309;0.0979;0.0492;0.9346;0.595;0.5732;0.5825;0.064;0.3895;0.8579;0.6162;0.8852
03245736;18/07/2018;032457362018071813;0.1349;0.0479;0.0372;0.8689;0.6986;0.485;0.6232;0.0818;0.5488;0.7377;0.6135;0.783
03245795;15/09/2015;032457952015091513;0.2814;0.2094;0.1293;0.745;0.7299;0.6299;0.7968;0.1158;0.5071;0.5279;0.5601;0.8109
03245795;18/07/2018;032457952018071813;0.071;0.0523;0.023;0.8986;0.7933;0.6982;0.6705;0.065;0.454;0.6893;0.5073;0.9077
03245810;05/09/2023;032458102023090513;0.4242;0.5186;0.2694;0.7559;0.625;0.7863;0.7299;0.2538;0.5256;0.6784;0.2844;0.7951
03245840;27/07/2012;032458402012072713;0.1518;0.0748;0.0531;0.9531;0.6159;0.8505;0.5362;0.0647;0.4381;0.8031;0.5047;0.9839
03245840;31/08/2016;032458402016083113;0.1458;0.2009;0.0365;0.9585;0.5864;0.8707;0.532;0.24;0.5848;0.8237;0.4262;0.9653
03245840;02/10/2019;032458402019100213;0.3381;0.2869;0.0872;0.908;0.4555;0.8787;0.5511;0.1837;0.495;0.7299;0.3992;0.9433
03245840;28/06/2022;032458402022062813;0.3176;0.2964;0.1246;0.7411;0.5251;0.7773;0.6589;0.2133;0.4943;0.6225;0.4125;0.8501
03245970;21/07/2017;032459702017072113;0.2614;0.4547;0.2065;0.8024;0.4919;0.6182;0.519;0.4502;0.5785;0.6302;0.562;0.8041
03245970;20/07/2018;032459702018072013;0.0591;0.1049;0.0333;0.8909;0.5297;0.8446;0.6642;0.081;0.3877;0.7347;0.4786;0.9408
03245970;01/10/2019;032459702019100113;0.1385;0.2455;0.0721;0.8939;0.4892;0.8021;0.5941;0.1694;0.4678;0.7117;0.47;0.9139
03245970;10/11/2020;032459702020111013;0.1226;0.1829;0.0365;0.8984;0.4593;0.5857;0.5784;0.1127;0.4593;0.678;0.4135;0.8367
03245970;28/06/2022;032459702022062813;0.1979;0.2134;0.0946;0.8064;0.5028;0.701;0.5835;0.322;0.5145;0.6506;0.5151;0.7914
03245970;05/09/2023;032459702023090513;0.121;0.1131;0.0338;0.7403;0.4769;0.7588;0.6979;0.1551;0.3037;0.634;0.4169;0.7735
03245970;25/06/2024;032459702024062513;0.1526;0.2953;0.0984;0.785;0.5616;0.6877;0.5324;0.4487;0.6042;0.6598;0.5004;0.8087
03246000;18/10/2010;032460002010101813;0.0734;0.1403;0.0296;0.8276;0.7575;0.7184;0.8238;0.118;0.2551;0.406;0.1485;0.9339
03246000;22/09/2011;032460002011092213;0.0424;0.5697;0.0188;0.8873;0.7259;0.7454;0.8424;0.155;0.2926;0.4939;0.1051;0.9234
03246000;26/07/2012;032460002012072613;0.1034;0.1257;0.0585;0.8542;0.6284;0.7964;0.6819;0.2492;0.5027;0.662;0.4064;0.9246
03246000;24/06/2013;032460002013062413;0.0515;0.1331;0.0323;0.9206;0.7177;0.8493;0.7485;0.0916;0.429;0.6804;0.2755;0.965
03246000;28/09/2014;032460002014092813;0.1031;0.1705;0.0565;0.9075;0.6356;0.8151;0.6533;0.1582;0.4358;0.7205;0.2927;0.9209
03246000;14/09/2015;032460002015091413;0.1224;0.2174;0.1084;0.9123;0.5218;0.7916;0.6216;0.1587;0.5176;0.7101;0.4935;0.93
03246000;23/10/2020;032460002020102313;0.2487;0.3113;0.0822;0.7289;0.6269;0.713;0.6429;0.2252;0.4443;0.5819;0.3032;0.7962
03246000;10/08/2021;032460002021081013;0.1202;0.1459;0.0453;0.9143;0.7326;0.846;0.6049;0.1736;0.5805;0.6714;0.1611;0.9328
03246000;05/09/2023;032460002023090513;0.2541;0.3088;0.1822;0.6211;0.4667;0.713;0.6317;0.3252;0.456;0.6065;0.5377;0.7626
03246130;17/09/2020;032461302020091713;0.1267;0.1633;0.0722;0.9501;0.7818;0.786;0.6793;0.1844;0.6665;0.829;0.5924;0.9499
03246220;20/08/2012;032462202012082013;0.524;0.5613;0.5041;0.7473;0.7353;0.6397;0.5024;0.3937;0.6418;0.6703;0.6308;0.8389
03246220;16/06/2016;032462202016061613;0.6003;0.5629;0.5329;0.744;0.6767;0.7537;0.5985;0.3706;0.6347;0.658;0.5902;0.749
03246220;16/10/2019;032462202019101613;0.522;0.4795;0.4503;0.7722;0.7547;0.6317;0.5859;0.3075;0.5896;0.6395;0.6235;0.785
03246220;23/08/2022;032462202022082313;0.4669;0.3993;0.364;0.7495;0.6852;0.6852;0.582;0.3335;0.5239;0.633;0.599;0.6614
03246245;21/06/2010;032462452010062113;0.7552;0.7319;0.7536;0.4641;0.5442;0.5551;0.525;0.623;0.6602;0.4971;0.7156;0.5748
03246245;24/06/2015;032462452015062413;0.725;0.7013;0.7147;0.5874;0.8167;0.7971;0.6204;0.4194;0.7136;0.5497;0.7257;0.8443
03246245;18/07/2018;032462452018071813;0.7907;0.7715;0.8066;0.4873;0.7325;0.785;0.6465;0.5068;0.775;0.5039;0.7549;0.8619
03246245;11/08/2022;032462452022081113;0.7189;0.6838;0.6927;0.5353;0.7097;0.6954;0.5819;0.4585;0.6851;0.5341;0.719;0.785
03246300;18/10/2010;032463002010101813;0.3537;0.245;0.094;0.8351;0.5596;0.7276;0.7707;0.1192;0.6149;0.7457;0.5108;0.9233
03246300;22/09/2011;032463002011092213;0.5359;0.3693;0.1917;0.8261;0.5996;0.6948;0.4193;0.2377;0.5595;0.7946;0.5571;0.8761
03246300;26/07/2012;032463002012072613;0.3491;0.2289;0.1513;0.8373;0.6758;0.4953;0.4983;0.2772;0.6686;0.7506;0.6522;0.7766
03246300;24/06/2013;032463002013062413;0.5103;0.4652;0.2222;0.8972;0.6541;0.8068;0.6411;0.1534;0.6647;0.8951;0.4229;0.9611
03246300;28/08/2014;032463002014082813;0.489;0.2126;0.1051;0.8488;0.6435;0.5582;0.5469;0.1666;0.5064;0.7653;0.6498;0.8409
03246300;24/06/2015;032463002015062413;0.4065;0.4294;0.3043;0.7383;0.7535;0.6418;0.5507;0.2338;0.5975;0.6988;0.6356;0.8772
03246300;21/07/2017;032463002017072113;0.4717;0.4524;0.2215;0.8405;0.6176;0.7371;0.587;0.2161;0.5399;0.7425;0.6158;0.8896
03246300;24/10/2018;032463002018102413;0.4394;0.3175;0.1155;0.8321;0.5279;0.7965;0.653;0.1467;0.4102;0.7493;0.6417;0.8951
03246300;01/10/2019;032463002019100113;0.2854;0.1417;0.0543;0.9204;0.5379;0.8363;0.6166;0.1059;0.4541;0.8173;0.583;0.9526
03246300;04/06/2020;032463002020060413;0.1539;0.0794;0.0264;0.9262;0.5992;0.6122;0.5742;0.0977;0.5486;0.8349;0.6839;0.9342
03246300;14/09/2021;032463002021091413;0.5281;0.4294;0.2085;0.8059;0.6096;0.7519;0.5546;0.2067;0.52;0.7087;0.6056;0.8051
03246300;11/08/2022;032463002022081113;0.5616;0.5205;0.4345;0.7723;0.5053;0.7167;0.6529;0.2783;0.5437;0.6988;0.6587;0.8105
03246300;05/09/2023;032463002023090513;0.5175;0.4437;0.2213;0.7506;0.5713;0.8016;0.7113;0.1955;0.4424;0.6634;0.5385;0.7806
03246300;25/06/2024;032463002024062513;0.371;0.1989;0.1334;0.9286;0.7;0.6778;0.6268;0.1025;0.5465;0.8365;0.5432;0.9467
03246490;03/08/2021;032464902021080313;0.531;0.5257;0.53;0.7119;0.6228;0.4207;0.5431;0.3868;0.6732;0.66;0.6457;0.561
03246525;18/09/2020;032465252020091813;0.634;0.6552;0.6188;0.5527;0.5644;0.604;0.6424;0.5942;0.6376;0.5125;0.5781;0.5943
03246650;03/10/2023;032466502023100313;0.4991;0.5129;0.3323;0.8238;0.6948;0.733;0.6117;0.2608;0.6292;0.7004;0.5817;0.8277
03246680;23/06/2015;032466802015062313;0.2818;0.1218;0.1165;0.7747;0.7551;0.5731;0.6139;0.1396;0.4946;0.6295;0.6265;0.8326
03246680;10/08/2022;032466802022081013;0.2024;0.1123;0.0302;0.9184;0.7352;0.7145;0.6224;0.1141;0.4867;0.6506;0.574;0.8977
03246920;22/09/2011;032469202011092213;0.0423;0.0292;0.0155;0.9701;0.7206;0.8348;0.6522;0.0503;0.358;0.7934;0.2649;0.9768
03246920;27/07/2012;032469202012072713;0.0828;0.081;0.0307;0.9382;0.6186;0.7124;0.6518;0.1018;0.3232;0.7723;0.2996;0.9095
03246920;25/06/2013;032469202013062513;0.121;0.0835;0.0352;0.924;0.5129;0.7463;0.5724;0.0726;0.4794;0.7422;0.3804;0.961
03246920;05/08/2014;032469202014080513;0.133;0.095;0.0394;0.9326;0.647;0.6268;0.6326;0.0768;0.3458;0.7781;0.3991;0.9114
03246920;18/08/2015;032469202015081813;0.0782;0.0845;0.0229;0.8596;0.7396;0.7143;0.8287;0.0651;0.2557;0.5854;0.141;0.9089
03246920;13/06/2016;032469202016061313;0.153;0.0799;0.0164;0.9038;0.6926;0.6379;0.6952;0.0593;0.3173;0.7443;0.3685;0.9556
03246920;16/10/2018;032469202018101613;0.1047;0.1026;0.0316;0.7922;0.6094;0.7094;0.726;0.1226;0.276;0.534;0.1886;0.9333
03246920;02/10/2019;032469202019100213;0.1359;0.1033;0.0299;0.8108;0.5229;0.6763;0.648;0.1232;0.2854;0.58;0.2979;0.8916
03246920;15/09/2020;032469202020091513;0.3394;0.3215;0.1077;0.6385;0.5103;0.5981;0.6392;0.2583;0.4643;0.6035;0.4845;0.6422
03246920;09/08/2021;032469202021080913;0.1977;0.1753;0.0889;0.9421;0.6638;0.8036;0.6207;0.2323;0.5633;0.8006;0.412;0.8818
03246920;10/08/2022;032469202022081013;0.2216;0.2212;0.1341;0.8698;0.5808;0.6953;0.642;0.2082;0.4983;0.6564;0.3538;0.8037
03246920;02/10/2023;032469202023100213;0.1257;0.1276;0.0347;0.8643;0.6332;0.7743;0.721;0.1202;0.3978;0.7178;0.1843;0.9126
